Date,IceIn,IceOut,IceThickness_in,IceCover_Percent,Notes,Lowest _Air_Temperature_For_That_Month_degF,Highest _Air_Temperature_For_That_Month_degF
3/24/2013,NA,NA,,100,,,
3/25/2013,NA,NA,,100,,,
3/26/2013,NA,NA,,100,,,
3/27/2013,NA,NA,,100,,,
3/28/2013,NA,NA,,100,,,
3/29/2013,NA,NA,,100,,,
3/30/2013,NA,NA,,100,,,
3/31/2013,NA,NA,,100,,,56
4/1/2013,NA,NA,,100,,,
4/2/2013,NA,NA,,100,,23,
4/3/2013,NA,NA,,99,,,
4/4/2013,NA,NA,,97,,,
4/5/2013,NA,NA,,85,,,
4/6/2013,NA,NA,,70,,,
4/7/2013,NA,NA,,40,,,
4/8/2013,NA,NA,,1,,,
4/9/2013,NA,NA,,1,,,73
4/10/2013,NA,NA,,1,,,73
4/11/2013,NA,IceOutDay,0,0,,,
4/12/2013,NA,NA,,,,,
4/13/2013,NA,NA,,,,,
4/14/2013,NA,NA,,,,,
4/15/2013,NA,NA,,,,,
4/16/2013,NA,NA,,,,,
4/17/2013,NA,NA,,,,,
4/18/2013,NA,NA,,,,,
4/19/2013,NA,NA,,,,,
4/20/2013,NA,NA,,,,,
4/21/2013,NA,NA,,,,,
4/22/2013,NA,NA,,,,,
4/23/2013,NA,NA,,,,,
4/24/2013,NA,NA,,,,,
4/25/2013,NA,NA,,,,,
4/26/2013,NA,NA,,,,,
4/27/2013,NA,NA,,,,,
4/28/2013,NA,NA,,,,,
4/29/2013,NA,NA,,,,,
4/30/2013,NA,NA,,,,,
5/1/2013,NA,NA,,,,,
5/2/2013,NA,NA,,,,,
5/3/2013,NA,NA,,,,,
5/4/2013,NA,NA,,,,,
5/5/2013,NA,NA,,,,,
5/6/2013,NA,NA,,,,,
5/7/2013,NA,NA,,,,,
5/8/2013,NA,NA,,,,,
5/9/2013,NA,NA,,,,,
5/10/2013,NA,NA,,,,,
5/11/2013,NA,NA,,,,,
5/12/2013,NA,NA,,,,,
5/13/2013,NA,NA,,,,,
5/14/2013,NA,NA,,,,,
5/15/2013,NA,NA,,,,,
5/16/2013,NA,NA,,,,,
5/17/2013,NA,NA,,,,,
5/18/2013,NA,NA,,,,,
5/19/2013,NA,NA,,,,,
5/20/2013,NA,NA,,,,,
5/21/2013,NA,NA,,,,,
5/22/2013,NA,NA,,,,,
5/23/2013,NA,NA,,,,,
5/24/2013,NA,NA,,,,,
5/25/2013,NA,NA,,,,,
5/26/2013,NA,NA,,,,,
5/27/2013,NA,NA,,,,,
5/28/2013,NA,NA,,,,,
5/29/2013,NA,NA,,,,,
5/30/2013,NA,NA,,,,,
5/31/2013,NA,NA,,,,,
6/1/2013,NA,NA,,,,,
6/2/2013,NA,NA,,,,,
6/3/2013,NA,NA,,,,,
6/4/2013,NA,NA,,,,,
6/5/2013,NA,NA,,,,,
6/6/2013,NA,NA,,,,,
6/7/2013,NA,NA,,,,,
6/8/2013,NA,NA,,,,,
6/9/2013,NA,NA,,,,,
6/10/2013,NA,NA,,,,,
6/11/2013,NA,NA,,,,,
6/12/2013,NA,NA,,,,,
6/13/2013,NA,NA,,,,,
6/14/2013,NA,NA,,,,,
6/15/2013,NA,NA,,,,,
6/16/2013,NA,NA,,,,,
6/17/2013,NA,NA,,,,,
6/18/2013,NA,NA,,,,,
6/19/2013,NA,NA,,,,,
6/20/2013,NA,NA,,,,,
6/21/2013,NA,NA,,,,,
6/22/2013,NA,NA,,,,,
6/23/2013,NA,NA,,,,,
6/24/2013,NA,NA,,,,,
6/25/2013,NA,NA,,,,,
6/26/2013,NA,NA,,,,,
6/27/2013,NA,NA,,,,,
6/28/2013,NA,NA,,,,,
6/29/2013,NA,NA,,,,,
6/30/2013,NA,NA,,,,,
7/1/2013,NA,NA,,,,,
7/2/2013,NA,NA,,,,,
7/3/2013,NA,NA,,,,,
7/4/2013,NA,NA,,,,,
7/5/2013,NA,NA,,,,,
7/6/2013,NA,NA,,,,,
7/7/2013,NA,NA,,,,,
7/8/2013,NA,NA,,,,,
7/9/2013,NA,NA,,,,,
7/10/2013,NA,NA,,,,,
7/11/2013,NA,NA,,,,,
7/12/2013,NA,NA,,,,,
7/13/2013,NA,NA,,,,,
7/14/2013,NA,NA,,,,,
7/15/2013,NA,NA,,,,,
7/16/2013,NA,NA,,,,,
7/17/2013,NA,NA,,,,,
7/18/2013,NA,NA,,,,,
7/19/2013,NA,NA,,,,,
7/20/2013,NA,NA,,,,,
7/21/2013,NA,NA,,,,,
7/22/2013,NA,NA,,,,,
7/23/2013,NA,NA,,,,,
7/24/2013,NA,NA,,,,,
7/25/2013,NA,NA,,,,,
7/26/2013,NA,NA,,,,,
7/27/2013,NA,NA,,,,,
7/28/2013,NA,NA,,,,,
7/29/2013,NA,NA,,,,,
7/30/2013,NA,NA,,,,,
7/31/2013,NA,NA,,,,,
8/1/2013,NA,NA,,,,,
8/2/2013,NA,NA,,,,,
8/3/2013,NA,NA,,,,,
8/4/2013,NA,NA,,,,,
8/5/2013,NA,NA,,,,,
8/6/2013,NA,NA,,,,,
8/7/2013,NA,NA,,,,,
8/8/2013,NA,NA,,,,,
8/9/2013,NA,NA,,,,,
8/10/2013,NA,NA,,,,,
8/11/2013,NA,NA,,,,,
8/12/2013,NA,NA,,,,,
8/13/2013,NA,NA,,,,,
8/14/2013,NA,NA,,,,,
8/15/2013,NA,NA,,,,,
8/16/2013,NA,NA,,,,,
8/17/2013,NA,NA,,,,,
8/18/2013,NA,NA,,,,,
8/19/2013,NA,NA,,,,,
8/20/2013,NA,NA,,,,,
8/21/2013,NA,NA,,,,,
8/22/2013,NA,NA,,,,,
8/23/2013,NA,NA,,,,,
8/24/2013,NA,NA,,,,,
8/25/2013,NA,NA,,,,,
8/26/2013,NA,NA,,,,,
8/27/2013,NA,NA,,,,,
8/28/2013,NA,NA,,,,,
8/29/2013,NA,NA,,,,,
8/30/2013,NA,NA,,,,,
8/31/2013,NA,NA,,,,,
9/1/2013,NA,NA,,,,,
9/2/2013,NA,NA,,,,,
9/3/2013,NA,NA,,,,,
9/4/2013,NA,NA,,,,,
9/5/2013,NA,NA,,,,,
9/6/2013,NA,NA,,,,,
9/7/2013,NA,NA,,,,,
9/8/2013,NA,NA,,,,,
9/9/2013,NA,NA,,,,,
9/10/2013,NA,NA,,,,,
9/11/2013,NA,NA,,,,,
9/12/2013,NA,NA,,,,,
9/13/2013,NA,NA,,,,,
9/14/2013,NA,NA,,,,,
9/15/2013,NA,NA,,,,,
9/16/2013,NA,NA,,,,,
9/17/2013,NA,NA,,,,,
9/18/2013,NA,NA,,,,,
9/19/2013,NA,NA,,,,,
9/20/2013,NA,NA,,,,,
9/21/2013,NA,NA,,,,,
9/22/2013,NA,NA,,,,,
9/23/2013,NA,NA,,,,,
9/24/2013,NA,NA,,,,,
9/25/2013,NA,NA,,,,,
9/26/2013,NA,NA,,,,,
9/27/2013,NA,NA,,,,,
9/28/2013,NA,NA,,,,,
9/29/2013,NA,NA,,,,,
9/30/2013,NA,NA,,,,,
10/1/2013,NA,NA,,,,,
10/2/2013,NA,NA,,,,,
10/3/2013,NA,NA,,,,,
10/4/2013,NA,NA,,,,,
10/5/2013,NA,NA,,,,,
10/6/2013,NA,NA,,,,,
10/7/2013,NA,NA,,,,,
10/8/2013,NA,NA,,,,,
10/9/2013,NA,NA,,,,,
10/10/2013,NA,NA,,,,,
10/11/2013,NA,NA,,,,,
10/12/2013,NA,NA,,,,,
10/13/2013,NA,NA,,,,,
10/14/2013,NA,NA,,,,,
10/15/2013,NA,NA,,,,,
10/16/2013,NA,NA,,,,,
10/17/2013,NA,NA,,,,,
10/18/2013,NA,NA,,,,,
10/19/2013,NA,NA,,,,,
10/20/2013,NA,NA,,,,,
10/21/2013,NA,NA,,,,,
10/22/2013,NA,NA,,,,,
10/23/2013,NA,NA,,,,,
10/24/2013,NA,NA,,,,,
10/25/2013,NA,NA,,,,,
10/26/2013,NA,NA,,,,,
10/27/2013,NA,NA,,,,,
10/28/2013,NA,NA,,,,,
10/29/2013,NA,NA,,,,,
10/30/2013,NA,NA,,,,,
10/31/2013,NA,NA,,,,,
11/1/2013,NA,NA,,,,,
11/2/2013,NA,NA,,,,,
11/3/2013,NA,NA,,,,,
11/4/2013,NA,NA,,,,,
11/5/2013,NA,NA,,,,,
11/6/2013,NA,NA,,,,,
11/7/2013,NA,NA,,,,,
11/8/2013,NA,NA,,,,,
11/9/2013,NA,NA,,,,,
11/10/2013,NA,NA,,,,,
11/11/2013,NA,NA,,,,,
11/12/2013,NA,NA,,,,,
11/13/2013,NA,NA,,,,,
11/14/2013,NA,NA,,,,,
11/15/2013,NA,NA,,,,,
11/16/2013,NA,NA,,,,,
11/17/2013,NA,NA,,,,,
11/18/2013,NA,NA,,,,,
11/19/2013,NA,NA,,,,,
11/20/2013,NA,NA,,,,,
11/21/2013,NA,NA,,,,,
11/22/2013,NA,NA,,,,,
11/23/2013,NA,NA,,,,,
11/24/2013,NA,NA,,,,,
11/25/2013,NA,NA,,,,,
11/26/2013,NA,NA,,,,,
11/27/2013,NA,NA,,,,,
11/28/2013,NA,NA,,,,,
11/29/2013,NA,NA,,,,,
11/30/2013,NA,NA,,,,,
12/1/2013,NA,NA,,,,,
12/2/2013,NA,NA,,,,,
12/3/2013,NA,NA,,,,,
12/4/2013,NA,NA,,,,,
12/5/2013,NA,NA,,,,,
12/6/2013,NA,NA,,,,,
12/7/2013,NA,NA,,,,,
12/8/2013,NA,NA,,,,,
12/9/2013,NA,NA,,1,,,
12/10/2013,NA,NA,,0,,,
12/11/2013,NA,NA,,12,,,
12/12/2013,NA,NA,,20,,,
12/13/2013,NA,NA,,55,,,
12/14/2013,NA,NA,,99,,,
12/15/2013,NA,NA,,100,,,
12/16/2013,NA,NA,,100,,,
12/17/2013,NA,NA,,100,,7,
12/18/2013,NA,NA,,100,,,
12/19/2013,NA,NA,,100,,,
12/20/2013,NA,NA,,100,,,
12/21/2013,IceInDay,NA,,100,,,
12/22/2013,NA,NA,,100,,,60
12/23/2013,NA,NA,,30,,,
12/24/2013,NA,NA,,20,,,
12/25/2013,NA,NA,,60,,,
12/26/2013,NA,NA,,85,,,
12/27/2013,NA,NA,,85,,,
12/28/2013,NA,NA,,80,,,
12/29/2013,NA,NA,,80,,,
12/30/2013,NA,NA,,80,,,
12/31/2013,NA,NA,,100,,,
1/1/2014,NA,NA,,100,,,
1/2/2014,NA,NA,,100,,,
1/3/2014,NA,NA,,100,,,
1/4/2014,NA,NA,,100,,,
1/5/2014,NA,NA,,100,,,
1/6/2014,NA,NA,,100,,,
1/7/2014,NA,NA,,100,,,
1/8/2014,NA,NA,,100,,,
1/9/2014,NA,NA,7,100,,,
1/10/2014,NA,NA,,100,,,
1/11/2014,NA,NA,,100,,,54
1/12/2014,NA,NA,,100,,,
1/13/2014,NA,NA,,100,,,
1/14/2014,NA,NA,,100,,,
1/15/2014,NA,NA,,100,,,
1/16/2014,NA,NA,,100,,,
1/17/2014,NA,NA,,100,,,
1/18/2014,NA,NA,,100,,,
1/19/2014,NA,NA,,100,,,
1/20/2014,NA,NA,,100,,,
1/21/2014,NA,NA,,100,,,
1/22/2014,NA,NA,,100,,-4,
1/23/2014,NA,NA,,100,,,
1/24/2014,NA,NA,9,100,,,
1/25/2014,NA,NA,,100,,,
1/26/2014,NA,NA,,100,,,
1/27/2014,NA,NA,,100,,,
1/28/2014,NA,NA,,100,,,
1/29/2014,NA,NA,,100,,,
1/30/2014,NA,NA,12,100,,,
1/31/2014,NA,NA,,100,,,
2/1/2014,NA,NA,,100,,,
2/2/2014,NA,NA,,100,,,
2/3/2014,NA,NA,,100,,,
2/4/2014,NA,NA,,100,,,
2/5/2014,NA,NA,,100,,,
2/6/2014,NA,NA,,100,,,
2/7/2014,NA,NA,,100,,,
2/8/2014,NA,NA,,100,,,
2/9/2014,NA,NA,,100,,,
2/10/2014,NA,NA,,100,,,
2/11/2014,NA,NA,,100,,,
2/12/2014,NA,NA,,100,,,
2/13/2014,NA,NA,,100,,,
2/14/2014,NA,NA,,100,,,
2/15/2014,NA,NA,,100,,,
2/16/2014,NA,NA,,100,,,
2/17/2014,NA,NA,,100,,,
2/18/2014,NA,NA,,100,,,
2/19/2014,NA,NA,,100,,,
2/20/2014,NA,NA,,100,,,
2/21/2014,NA,NA,,100,,,
2/22/2014,NA,NA,,100,,,49
2/23/2014,NA,NA,,100,,,
2/24/2014,NA,NA,,100,,,
2/25/2014,NA,NA,,100,,,
2/26/2014,NA,NA,,100,,,
2/27/2014,NA,NA,,100,,,
2/28/2014,NA,NA,20,100,,-1,
3/1/2014,NA,NA,,100,,,
3/2/2014,NA,NA,,100,,,
3/3/2014,NA,NA,,100,,,
3/4/2014,NA,NA,,100,,1,
3/5/2014,NA,NA,,100,,,
3/6/2014,NA,NA,,100,,,
3/7/2014,NA,NA,,100,,,
3/8/2014,NA,NA,,100,,,
3/9/2014,NA,NA,,100,,,
3/10/2014,NA,NA,,100,,,
3/11/2014,NA,NA,,100,,,58
3/12/2014,NA,NA,,100,,,
3/13/2014,NA,NA,,100,,,
3/14/2014,NA,NA,,100,,,
3/15/2014,NA,NA,,100,,,
3/16/2014,NA,NA,,100,,,
3/17/2014,NA,NA,,100,,,
3/18/2014,NA,NA,,100,,,
3/19/2014,NA,NA,,100,,,
3/20/2014,NA,NA,,100,,,
3/21/2014,NA,NA,,100,,,
3/22/2014,NA,NA,,100,,,
3/23/2014,NA,NA,,100,,,
3/24/2014,NA,NA,,100,,,
3/25/2014,NA,NA,,100,,,
3/26/2014,NA,NA,,100,,,
3/27/2014,NA,NA,,100,,,
3/28/2014,NA,NA,17,100,,,
3/29/2014,NA,NA,,100,,,
3/30/2014,NA,NA,,100,,,
3/31/2014,NA,NA,,100,,,
4/1/2014,NA,NA,,100,,,
4/2/2014,NA,NA,,100,,,
4/3/2014,NA,NA,,100,,,
4/4/2014,NA,NA,,100,,,
4/5/2014,NA,NA,,100,,,
4/6/2014,NA,NA,,100,,,
4/7/2014,NA,NA,,100,,,
4/8/2014,NA,NA,,100,,,
4/9/2014,NA,NA,,90,,,
4/10/2014,NA,NA,,65,,,
4/11/2014,NA,NA,,1,,,
4/12/2014,NA,IceOutDay,0,0,,,
4/13/2014,NA,NA,,,,,
4/14/2014,NA,NA,,,,,76
4/15/2014,NA,NA,,,,,
4/16/2014,NA,NA,,,,22,
4/17/2014,NA,NA,,,,,
4/18/2014,NA,NA,,,,,
4/19/2014,NA,NA,,,,,
4/20/2014,NA,NA,,,,,
4/21/2014,NA,NA,,,,,
4/22/2014,NA,NA,,,,,
4/23/2014,NA,NA,,,,,
4/24/2014,NA,NA,,,,,
4/25/2014,NA,NA,,,,,
4/26/2014,NA,NA,,,,,
4/27/2014,NA,NA,,,,,
4/28/2014,NA,NA,,,,,
4/29/2014,NA,NA,,,,,
4/30/2014,NA,NA,,,,,
5/1/2014,NA,NA,,,,,
5/2/2014,NA,NA,,,,,
5/3/2014,NA,NA,,,,,
5/4/2014,NA,NA,,,,,
5/5/2014,NA,NA,,,,,
5/6/2014,NA,NA,,,,,
5/7/2014,NA,NA,,,,,
5/8/2014,NA,NA,,,,,
5/9/2014,NA,NA,,,,,
5/10/2014,NA,NA,,,,,
5/11/2014,NA,NA,,,,,
5/12/2014,NA,NA,,,,,
5/13/2014,NA,NA,,,,,
5/14/2014,NA,NA,,,,,
5/15/2014,NA,NA,,,,,
5/16/2014,NA,NA,,,,,
5/17/2014,NA,NA,,,,,
5/18/2014,NA,NA,,,,,
5/19/2014,NA,NA,,,,,
5/20/2014,NA,NA,,,,,
5/21/2014,NA,NA,,,,,
5/22/2014,NA,NA,,,,,
5/23/2014,NA,NA,,,,,
5/24/2014,NA,NA,,,,,
5/25/2014,NA,NA,,,,,
5/26/2014,NA,NA,,,,,
5/27/2014,NA,NA,,,,,
5/28/2014,NA,NA,,,,,
5/29/2014,NA,NA,,,,,
5/30/2014,NA,NA,,,,,
5/31/2014,NA,NA,,,,,
6/1/2014,NA,NA,,,,,
6/2/2014,NA,NA,,,,,
6/3/2014,NA,NA,,,,,
6/4/2014,NA,NA,,,,,
6/5/2014,NA,NA,,,,,
6/6/2014,NA,NA,,,,,
6/7/2014,NA,NA,,,,,
6/8/2014,NA,NA,,,,,
6/9/2014,NA,NA,,,,,
6/10/2014,NA,NA,,,,,
6/11/2014,NA,NA,,,,,
6/12/2014,NA,NA,,,,,
6/13/2014,NA,NA,,,,,
6/14/2014,NA,NA,,,,,
6/15/2014,NA,NA,,,,,
6/16/2014,NA,NA,,,,,
6/17/2014,NA,NA,,,,,
6/18/2014,NA,NA,,,,,
6/19/2014,NA,NA,,,,,
6/20/2014,NA,NA,,,,,
6/21/2014,NA,NA,,,,,
6/22/2014,NA,NA,,,,,
6/23/2014,NA,NA,,,,,
6/24/2014,NA,NA,,,,,
6/25/2014,NA,NA,,,,,
6/26/2014,NA,NA,,,,,
6/27/2014,NA,NA,,,,,
6/28/2014,NA,NA,,,,,
6/29/2014,NA,NA,,,,,
6/30/2014,NA,NA,,,,,
7/1/2014,NA,NA,,,,,
7/2/2014,NA,NA,,,,,
7/3/2014,NA,NA,,,,,
7/4/2014,NA,NA,,,,,
7/5/2014,NA,NA,,,,,
7/6/2014,NA,NA,,,,,
7/7/2014,NA,NA,,,,,
7/8/2014,NA,NA,,,,,
7/9/2014,NA,NA,,,,,
7/10/2014,NA,NA,,,,,
7/11/2014,NA,NA,,,,,
7/12/2014,NA,NA,,,,,
7/13/2014,NA,NA,,,,,
7/14/2014,NA,NA,,,,,
7/15/2014,NA,NA,,,,,
7/16/2014,NA,NA,,,,,
7/17/2014,NA,NA,,,,,
7/18/2014,NA,NA,,,,,
7/19/2014,NA,NA,,,,,
7/20/2014,NA,NA,,,,,
7/21/2014,NA,NA,,,,,
7/22/2014,NA,NA,,,,,
7/23/2014,NA,NA,,,,,
7/24/2014,NA,NA,,,,,
7/25/2014,NA,NA,,,,,
7/26/2014,NA,NA,,,,,
7/27/2014,NA,NA,,,,,
7/28/2014,NA,NA,,,,,
7/29/2014,NA,NA,,,,,
7/30/2014,NA,NA,,,,,
7/31/2014,NA,NA,,,,,
8/1/2014,NA,NA,,,,,
8/2/2014,NA,NA,,,,,
8/3/2014,NA,NA,,,,,
8/4/2014,NA,NA,,,,,
8/5/2014,NA,NA,,,,,
8/6/2014,NA,NA,,,,,
8/7/2014,NA,NA,,,,,
8/8/2014,NA,NA,,,,,
8/9/2014,NA,NA,,,,,
8/10/2014,NA,NA,,,,,
8/11/2014,NA,NA,,,,,
8/12/2014,NA,NA,,,,,
8/13/2014,NA,NA,,,,,
8/14/2014,NA,NA,,,,,
8/15/2014,NA,NA,,,,,
8/16/2014,NA,NA,,,,,
8/17/2014,NA,NA,,,,,
8/18/2014,NA,NA,,,,,
8/19/2014,NA,NA,,,,,
8/20/2014,NA,NA,,,,,
8/21/2014,NA,NA,,,,,
8/22/2014,NA,NA,,,,,
8/23/2014,NA,NA,,,,,
8/24/2014,NA,NA,,,,,
8/25/2014,NA,NA,,,,,
8/26/2014,NA,NA,,,,,
8/27/2014,NA,NA,,,,,
8/28/2014,NA,NA,,,,,
8/29/2014,NA,NA,,,,,
8/30/2014,NA,NA,,,,,
8/31/2014,NA,NA,,,,,
9/1/2014,NA,NA,,,,,
9/2/2014,NA,NA,,,,,
9/3/2014,NA,NA,,,,,
9/4/2014,NA,NA,,,,,
9/5/2014,NA,NA,,,,,
9/6/2014,NA,NA,,,,,
9/7/2014,NA,NA,,,,,
9/8/2014,NA,NA,,,,,
9/9/2014,NA,NA,,,,,
9/10/2014,NA,NA,,,,,
9/11/2014,NA,NA,,,,,
9/12/2014,NA,NA,,,,,
9/13/2014,NA,NA,,,,,
9/14/2014,NA,NA,,,,,
9/15/2014,NA,NA,,,,,
9/16/2014,NA,NA,,,,,
9/17/2014,NA,NA,,,,,
9/18/2014,NA,NA,,,,,
9/19/2014,NA,NA,,,,,
9/20/2014,NA,NA,,,,,
9/21/2014,NA,NA,,,,,
9/22/2014,NA,NA,,,,,
9/23/2014,NA,NA,,,,,
9/24/2014,NA,NA,,,,,
9/25/2014,NA,NA,,,,,
9/26/2014,NA,NA,,,,,
9/27/2014,NA,NA,,,,,
9/28/2014,NA,NA,,,,,
9/29/2014,NA,NA,,,,,
9/30/2014,NA,NA,,,,,
10/1/2014,NA,NA,,,,,
10/2/2014,NA,NA,,,,,
10/3/2014,NA,NA,,,,,
10/4/2014,NA,NA,,,,,
10/5/2014,NA,NA,,,,,
10/6/2014,NA,NA,,,,,
10/7/2014,NA,NA,,,,,
10/8/2014,NA,NA,,,,,
10/9/2014,NA,NA,,,,,
10/10/2014,NA,NA,,,,,
10/11/2014,NA,NA,,,,,
10/12/2014,NA,NA,,,,,
10/13/2014,NA,NA,,,,,
10/14/2014,NA,NA,,,,,
10/15/2014,NA,NA,,,,,
10/16/2014,NA,NA,,,,,
10/17/2014,NA,NA,,,,,
10/18/2014,NA,NA,,,,,
10/19/2014,NA,NA,,,,,
10/20/2014,NA,NA,,,,,
10/21/2014,NA,NA,,,,,
10/22/2014,NA,NA,,,,,
10/23/2014,NA,NA,,,,,
10/24/2014,NA,NA,,,,,
10/25/2014,NA,NA,,,,,
10/26/2014,NA,NA,,,,,
10/27/2014,NA,NA,,,,,
10/28/2014,NA,NA,,,,,
10/29/2014,NA,NA,,,,,
10/30/2014,NA,NA,,,,,
10/31/2014,NA,NA,,,,,
11/1/2014,NA,NA,,,,,
11/2/2014,NA,NA,,,,,
11/3/2014,NA,NA,,,,,
11/4/2014,NA,NA,,,,,
11/5/2014,NA,NA,,,,,
11/6/2014,NA,NA,,,,,
11/7/2014,NA,NA,,,,,
11/8/2014,NA,NA,,,,,
11/9/2014,NA,NA,,,,,
11/10/2014,NA,NA,,,,,
11/11/2014,NA,NA,,,,,
11/12/2014,NA,NA,,,,,
11/13/2014,NA,NA,,,,,
11/14/2014,NA,NA,,,,,
11/15/2014,NA,NA,,,,,
11/16/2014,NA,NA,,,,,
11/17/2014,NA,NA,,,,,
11/18/2014,NA,NA,,,,,
11/19/2014,NA,NA,,,,,
11/20/2014,NA,NA,,,,,
11/21/2014,NA,NA,,,,,
11/22/2014,NA,NA,,,,,
11/23/2014,NA,NA,,,,,
11/24/2014,NA,NA,,,,,
11/25/2014,NA,NA,,,,,
11/26/2014,NA,NA,,,,,
11/27/2014,NA,NA,,,,,
11/28/2014,NA,NA,,,,,
11/29/2014,NA,NA,,,,,
11/30/2014,NA,NA,,,,,
12/1/2014,NA,NA,,,,,
12/2/2014,NA,NA,,,,,
12/3/2014,NA,NA,,,,,
12/4/2014,NA,NA,,,,,
12/5/2014,NA,NA,,,,,
12/6/2014,NA,NA,,,,,
12/7/2014,NA,NA,,,,,
12/8/2014,NA,NA,,,,11,
12/9/2014,NA,NA,,,,,
12/10/2014,NA,NA,,,,,
12/11/2014,NA,NA,,,,,
12/12/2014,NA,NA,,,,,
12/13/2014,NA,NA,,,,,
12/14/2014,NA,NA,,,,,
12/15/2014,NA,NA,,,,,
12/16/2014,NA,NA,,,,,
12/17/2014,NA,NA,,,,,
12/18/2014,NA,NA,,,,,
12/19/2014,NA,NA,,,,,
12/20/2014,NA,NA,,,,,
12/21/2014,NA,NA,,,,,
12/22/2014,NA,NA,,,,,
12/23/2014,NA,NA,,,,,
12/24/2014,NA,NA,,,,,
12/25/2014,NA,NA,,,,,55
12/26/2014,NA,NA,,,,,
12/27/2014,NA,NA,,,,,
12/28/2014,NA,NA,,,,,
12/29/2014,NA,NA,,,,,
12/30/2014,NA,NA,,,,,
12/31/2014,IceInDay,NA,,100,,,
1/1/2015,NA,NA,,100,,,
1/2/2015,NA,NA,,100,,,
1/3/2015,NA,NA,,100,,,
1/4/2015,NA,NA,,100,,,
1/5/2015,NA,NA,3,100,,,42
1/6/2015,NA,NA,,100,,,
1/7/2015,NA,NA,,100,,,
1/8/2015,NA,NA,,100,,-1,
1/9/2015,NA,NA,,100,,,
1/10/2015,NA,NA,,100,,,
1/11/2015,NA,NA,,100,,,
1/12/2015,NA,NA,,100,,,
1/13/2015,NA,NA,,100,,,
1/14/2015,NA,NA,,100,,-1,
1/15/2015,NA,NA,10.25,100,,,
1/16/2015,NA,NA,,100,,,
1/17/2015,NA,NA,,100,,,
1/18/2015,NA,NA,,100,,,
1/19/2015,NA,NA,,100,,,
1/20/2015,NA,NA,,100,,,
1/21/2015,NA,NA,,100,,,
1/22/2015,NA,NA,,100,,,
1/23/2015,NA,NA,,100,,,
1/24/2015,NA,NA,,100,,,
1/25/2015,NA,NA,,100,,,
1/26/2015,NA,NA,,100,,,
1/27/2015,NA,NA,,100,,,
1/28/2015,NA,NA,,100,,,
1/29/2015,NA,NA,,100,,,
1/30/2015,NA,NA,,100,,,
1/31/2015,NA,NA,,100,,,
2/1/2015,NA,NA,,100,,,
2/2/2015,NA,NA,,100,,,
2/3/2015,NA,NA,,100,,,
2/4/2015,NA,NA,,100,,,
2/5/2015,NA,NA,,100,,,
2/6/2015,NA,NA,,100,,,
2/7/2015,NA,NA,,100,,,
2/8/2015,NA,NA,,100,,,
2/9/2015,NA,NA,,100,,,
2/10/2015,NA,NA,13,100,12.25-14.25 in,,
2/11/2015,NA,NA,,100,,,
2/12/2015,NA,NA,,100,,,
2/13/2015,NA,NA,,100,,,
2/14/2015,NA,NA,,100,,,
2/15/2015,NA,NA,,100,,,
2/16/2015,NA,NA,,100,,-8,
2/17/2015,NA,NA,,100,,,
2/18/2015,NA,NA,,100,,,
2/19/2015,NA,NA,,100,,,
2/20/2015,NA,NA,,100,,,
2/21/2015,NA,NA,,100,,,
2/22/2015,NA,NA,,100,,,38
2/23/2015,NA,NA,,100,,,
2/24/2015,NA,NA,18,100,17-19in,,
2/25/2015,NA,NA,,100,,,
2/26/2015,NA,NA,,100,,,
2/27/2015,NA,NA,,100,,,
2/28/2015,NA,NA,,100,,,
3/1/2015,NA,NA,,100,,,
3/2/2015,NA,NA,,100,,,
3/3/2015,NA,NA,,100,,,
3/4/2015,NA,NA,,100,,,
3/5/2015,NA,NA,,100,,,
3/6/2015,NA,NA,,100,,3,
3/7/2015,NA,NA,,100,,,
3/8/2015,NA,NA,,100,,,
3/9/2015,NA,NA,,100,,,
3/10/2015,NA,NA,,100,,,
3/11/2015,NA,NA,,100,,,55
3/12/2015,NA,NA,,100,,,55
3/13/2015,NA,NA,,100,,,
3/14/2015,NA,NA,,100,,,
3/15/2015,NA,NA,,100,,,
3/16/2015,NA,NA,20,100,,,
3/17/2015,NA,NA,,100,,,
3/18/2015,NA,NA,,100,,,
3/19/2015,NA,NA,,100,,,
3/20/2015,NA,NA,17.75,100,,,
3/21/2015,NA,NA,,100,,,
3/22/2015,NA,NA,,100,,,
3/23/2015,NA,NA,,100,,,
3/24/2015,NA,NA,,100,,,
3/25/2015,NA,NA,,100,,,
3/26/2015,NA,NA,,100,,,
3/27/2015,NA,NA,14.25,100,,,
3/28/2015,NA,NA,,100,,,
3/29/2015,NA,NA,,100,,,
3/30/2015,NA,NA,,100,,,
3/31/2015,NA,NA,,100,,,
4/1/2015,NA,NA,,100,,21,
4/2/2015,NA,NA,,100,,,
4/3/2015,NA,NA,,100,,,
4/4/2015,NA,NA,,99,,,
4/5/2015,NA,NA,,100,,,
4/6/2015,NA,NA,,98,,,
4/7/2015,NA,NA,,97,,,
4/8/2015,NA,NA,,97,,,
4/9/2015,NA,NA,,97,,,
4/10/2015,NA,NA,,97,,,
4/11/2015,NA,NA,,97,,,
4/12/2015,NA,NA,,95,,,
4/13/2015,NA,NA,,80,,,
4/14/2015,NA,NA,,40,,,
4/15/2015,NA,NA,,18,,,
4/16/2015,NA,NA,,10,,,
